ID_ND	Database	PubMLST_id	NCBI_assembly_accession	Species	Isolate.Name	Aliases	Country	Continent	Region	Source	Year	Source_harmonized
ND_NC1084	NCBI	NA	GCA_015353925.1	Cronobacter sakazakii	MOD1_GK1577	ASM1535392v1	Germany	Europe		environmental swab sponge powder infant formula manufacturing facility	2015	Environmental Samples
ND_NC1085	NCBI	NA	GCA_015353955.1	Cronobacter sakazakii	MOD1_GK1323	ASM1535395v1	Germany	Europe		environmental swab sponge powder infant formula manufacturing facility	2015	Environmental Samples
ND_NC1086	NCBI	NA	GCA_015353975.1	Cronobacter sakazakii	MOD1_GK1325	ASM1535397v1	Germany	Europe		environmental swab sponge powder infant formula manufacturing facility	2015	Environmental Samples
ND_NC1087	NCBI	NA	GCA_015353995.1	Cronobacter sakazakii	MOD1_GK1517	ASM1535399v1	Germany	Europe		environmental swab sponge powder infant formula manufacturing facility	2015	Environmental Samples
ND_NC1088	NCBI	NA	GCA_015354015.1	Cronobacter sakazakii	MOD1_GK1266	ASM1535401v1	Germany	Europe		environmental swab sponge powder infant formula manufacturing facility	2015	Environmental Samples
ND_NC1089	NCBI	NA	GCA_015929525.1	Cronobacter sakazakii	FDA1141403-S001-001	PDT000806073.1	USA	North America		infant powder	2020	Food and Food Ingredients
ND_NC1090	NCBI	NA	GCA_016070295.1	Cronobacter sakazakii	CFSAN080735	PDT000533633.1	Canada	North America		infant formula	1982	Food and Food Ingredients
ND_NC1091	NCBI	NA	GCA_016070495.1	Cronobacter sakazakii	CFSAN080743	PDT000533631.1	Canada	North America		environment	1982	Environmental Samples
ND_NC1094	NCBI	NA	GCA_016070715.1	Cronobacter sakazakii	CFSAN080740	PDT000533661.1	Canada	North America		environment	1982	Environmental Samples
ND_NC1098	NCBI	NA	GCA_016070805.1	Cronobacter sakazakii	CFSAN080742	PDT000533644.1	Canada	North America		environment	1982	Environmental Samples
ND_NC1100	NCBI	NA	GCA_016070875.1	Cronobacter sakazakii	CFSAN080751	PDT000533645.1	Canada	North America		infant formula	1982	Food and Food Ingredients
ND_NC1102	NCBI	NA	GCA_016070915.1	Cronobacter sakazakii	CFSAN080727	PDT000533605.1	Canada	North America		infant formula	1982	Food and Food Ingredients
ND_NC1103	NCBI	NA	GCA_016070935.1	Cronobacter sakazakii	CFSAN080726	PDT000533613.1	Canada	North America		missing	1982	Unknown and Unclassified Sources
ND_NC1105	NCBI	NA	GCA_016071005.1	Cronobacter sakazakii	CFSAN080753	PDT000533639.1	Canada	North America		missing	1982	Unknown and Unclassified Sources
ND_NC1106	NCBI	NA	GCA_016071035.1	Cronobacter sakazakii	CFSAN080752	PDT000533634.1	Canada	North America		missing	1982	Unknown and Unclassified Sources
ND_NC1110	NCBI	NA	GCA_016075955.1	Cronobacter sakazakii	MOD1_2012-05-02	PDT000337075.1	USA	North America		powdered infant formula reconstituted bottle	2011	Environmental Samples
ND_NC1111	NCBI	NA	GCA_016076265.1	Cronobacter sakazakii	MOD1_2011-21-03-01	PDT000337078.1	USA	North America		powdered infant formula	2011	Food and Food Ingredients
ND_NC1112	NCBI	NA	GCA_016076315.1	Cronobacter sakazakii	MOD1_2193-03	PDT000337077.1	USA	North America		cerebrospinal fluid	2011	Clinical and Medical Samples
ND_NC1113	NCBI	NA	GCA_016076325.1	Cronobacter sakazakii	MOD1-306N	PDT000332653.1	USA	North America		Not Provided	Unknown	Unknown and Unclassified Sources
ND_NC1114	NCBI	NA	GCA_016076435.1	Cronobacter sakazakii	MOD1_701753	PDT000337072.1	USA	North America		environmental swab sponge powdered infant formula manufacturing facility	2012	Environmental Samples
ND_NC1115	NCBI	NA	GCA_016076455.1	Cronobacter sakazakii	MOD1_2011-18-07	PDT000337074.1	USA	North America		stool	2011	Clinical and Medical Samples
ND_NC1116	NCBI	NA	GCA_016076475.1	Cronobacter sakazakii	MOD1-E893	PDT000332655.1	USA	North America		Not Provided	Unknown	Unknown and Unclassified Sources
ND_NC1117	NCBI	NA	GCA_016076525.1	Cronobacter sakazakii	MOD1_E604	PDT000337069.1	Canada	North America		Not Provided	Unknown	Unknown and Unclassified Sources
ND_NC1118	NCBI	NA	GCA_016076565.1	Cronobacter sakazakii	MOD1_2193-16-02	PDT000337076.1	USA	North America		nursery water	2011	Clinical and Medical Samples
ND_NC1119	NCBI	NA	GCA_016076595.1	Cronobacter sakazakii	MOD1_2011-18-01	PDT000337073.1	USA	North America		stool	2011	Clinical and Medical Samples
ND_NC1120	NCBI	NA	GCA_016076635.1	Cronobacter sakazakii	MOD1_SK90	PDT000337055.1	Canada	North America		Not Provided	Unknown	Unknown and Unclassified Sources
ND_NC1122	NCBI	NA	GCA_016076675.1	Cronobacter sakazakii	MOD1_E655	PDT000337066.1	Ireland	Europe		Not Provided	Unknown	Unknown and Unclassified Sources
ND_NC1123	NCBI	NA	GCA_016076705.1	Cronobacter sakazakii	MOD1_718	PDT000337049.1	USA	North America		Not Provided	Unknown	Unknown and Unclassified Sources
ND_NC1124	NCBI	NA	GCA_016076735.1	Cronobacter sakazakii	MOD-1CDC2011-21-03	PDT000337061.1	USA	North America		cerebrospinal fluid	2011	Clinical and Medical Samples
ND_NC1125	NCBI	NA	GCA_016076755.1	Cronobacter sakazakii	MOD1-4963-71	PDT000337057.1	USA	North America		stool	1971	Clinical and Medical Samples
ND_NC1126	NCBI	NA	GCA_016076775.1	Cronobacter sakazakii	MOD1_2010-16-01	PDT000337052.1	USA	North America		brain exudate	2010	Clinical and Medical Samples
ND_NC1127	NCBI	NA	GCA_016076795.1	Cronobacter sakazakii	MOD1-E760A	PDT000337048.1	USA	North America		Not Provided	Unknown	Unknown and Unclassified Sources
ND_NC1130	NCBI	NA	GCA_016076895.1	Cronobacter sakazakii	MOD1-Crono-2148	PDT000332651.1	USA	North America		blood	2004	Clinical and Medical Samples
ND_NC1131	NCBI	NA	GCA_016076915.1	Cronobacter sakazakii	MOD1-0407-77	PDT000337045.1	USA	North America		sputum	1977	Clinical and Medical Samples
ND_NC1132	NCBI	NA	GCA_016076995.1	Cronobacter sakazakii	MOD1-255N	PDT000332672.1	USA	North America		Not Provided	Unknown	Unknown and Unclassified Sources
ND_NC1133	NCBI	NA	GCA_016077035.1	Cronobacter sakazakii	MOD1-207N	PDT000332669.1	USA	North America		Not Provided	Unknown	Unknown and Unclassified Sources
ND_NC1134	NCBI	NA	GCA_016077055.1	Cronobacter sakazakii	MOD1-208N	PDT000332668.1	USA	North America		Not Provided	Unknown	Unknown and Unclassified Sources
ND_NC1135	NCBI	NA	GCA_016077075.1	Cronobacter sakazakii	MOD1-303N	PDT000332671.1	USA	North America		Not Provided	Unknown	Unknown and Unclassified Sources
ND_NC1136	NCBI	NA	GCA_016077095.1	Cronobacter sakazakii	MOD1-CDC2006-06-25	PDT000332641.1	USA	North America		Not Provided	2006	Unknown and Unclassified Sources
ND_NC1137	NCBI	NA	GCA_016077115.1	Cronobacter sakazakii	MOD1-2156	PDT000332639.1	USA	North America		blood	2005	Clinical and Medical Samples
ND_NC1138	NCBI	NA	GCA_016077155.1	Cronobacter sakazakii	MOD1-229N	PDT000332666.1	USA	North America		Not Provided	Unknown	Unknown and Unclassified Sources
ND_NC1139	NCBI	NA	GCA_016077175.1	Cronobacter sakazakii	MOD1-607-A	PDT000332643.1	USA	North America		Not Provided	Unknown	Unknown and Unclassified Sources
ND_NC1140	NCBI	NA	GCA_016077215.1	Cronobacter sakazakii	MOD1-1242	PDT000332652.1	USA	North America		Not Provided	2008	Unknown and Unclassified Sources
ND_NC1141	NCBI	NA	GCA_016077265.1	Cronobacter sakazakii	MOD1-228N	PDT000332667.1	USA	North America		Not Provided	Unknown	Unknown and Unclassified Sources
ND_NC1142	NCBI	NA	GCA_016077295.1	Cronobacter sakazakii	MOD1-Crono-2152	PDT000332647.1	USA	North America		cerebrospinal fluid	2005	Clinical and Medical Samples
ND_NC1143	NCBI	NA	GCA_016077395.1	Cronobacter sakazakii	MOD1-ES30	PDT000332642.1	USA	North America		Not Provided	2002	Unknown and Unclassified Sources
ND_NC1144	NCBI	NA	GCA_016077415.1	Cronobacter sakazakii	MOD1-3128-77	PDT000332660.1	USA	North America		sputum	1977	Clinical and Medical Samples
ND_NC1145	NCBI	NA	GCA_016077445.1	Cronobacter sakazakii	MOD1-Crono-2154	PDT000332637.1	USA	North America		cerebrospinal fluid	2003	Clinical and Medical Samples
ND_NC1146	NCBI	NA	GCA_016077485.1	Cronobacter sakazakii	MOD1-2157	PDT000332640.1	USA	North America		stool	2004	Clinical and Medical Samples
ND_NC1147	NCBI	NA	GCA_016077505.1	Cronobacter sakazakii	MOD1-Crono-2150	PDT000332648.1	USA	North America		homo sapiens tracheal aspirate	2005	Clinical and Medical Samples
ND_NC1148	NCBI	NA	GCA_016077555.1	Cronobacter sakazakii	MOD1-304N	PDT000332654.1	USA	North America		Not Provided	Unknown	Unknown and Unclassified Sources
ND_NC1149	NCBI	NA	GCA_016077575.1	Cronobacter sakazakii	MOD1-Crono-2155	PDT000332638.1	USA	North America		cerebrospinal fluid	2002	Clinical and Medical Samples
ND_NC1150	NCBI	NA	GCA_016078775.2	Cronobacter sakazakii	FDA1024695-229-001	PDT000263851.4	USA	North America		environmental swab	2017	Environmental Samples
ND_NC1151	NCBI	NA	GCA_016078815.2	Cronobacter sakazakii	FDA1024695-201-003	PDT000263930.4	USA	North America		environmental swab	2017	Environmental Samples
ND_NC1152	NCBI	NA	GCA_016078835.2	Cronobacter sakazakii	FDA1024695-210-001	PDT000263850.4	USA	North America		environmental swab	2017	Environmental Samples
ND_NC1153	NCBI	NA	GCA_016078845.2	Cronobacter sakazakii	FDA1024695-207-001	PDT000263861.4	USA	North America		environmental swab	2017	Environmental Samples
ND_NC1154	NCBI	NA	GCA_016079835.2	Cronobacter sakazakii	FDA1024695-211-001	PDT000263853.4	USA	North America		environmental swab	2017	Environmental Samples
ND_NC1155	NCBI	NA	GCA_016079855.2	Cronobacter sakazakii	FDA1024695-234-001	PDT000263852.4	USA	North America		environmental swab	2017	Environmental Samples
ND_NC1156	NCBI	NA	GCA_016079865.2	Cronobacter sakazakii	FDA1024693-079-001	PDT000263884.4	USA	North America		environmental swab	2017	Environmental Samples
ND_NC1157	NCBI	NA	GCA_016079995.1	Cronobacter sakazakii	FDA1024695-189-001	PDT000263885.4	USA	North America		environmental swab	2017	Environmental Samples
ND_NC1158	NCBI	NA	GCA_016080015.2	Cronobacter sakazakii	FDA1024695-216-001	PDT000263856.4	USA	North America		environmental swab	2017	Environmental Samples
ND_NC1159	NCBI	NA	GCA_016081495.2	Cronobacter sakazakii	FDA863765-099-002	PDT000277538.2	USA	North America		environmental swab	2014	Environmental Samples
ND_NC1160	NCBI	NA	GCA_016081515.2	Cronobacter sakazakii	FDA863765-100-002	PDT000277212.2	USA	North America		environmental swab	2014	Environmental Samples
ND_NC1161	NCBI	NA	GCA_016081535.2	Cronobacter sakazakii	FDA863765-058-002	PDT000277572.2	USA	North America		environmental swab	2014	Environmental Samples
ND_NC1162	NCBI	NA	GCA_016081555.2	Cronobacter sakazakii	FDA863765-098-002	PDT000277209.2	USA	North America		environmental swab	2014	Environmental Samples
ND_NC1163	NCBI	NA	GCA_016081575.2	Cronobacter sakazakii	FDA863765-097-002	PDT000277210.2	USA	North America		environmental swab	2014	Environmental Samples
ND_NC1164	NCBI	NA	GCA_016081615.1	Cronobacter sakazakii	CFSAN019580	PDT000277195.1	USA	North America		environmental swab	2014	Environmental Samples
ND_NC1165	NCBI	NA	GCA_016081635.2	Cronobacter sakazakii	FDA863765-088-002	PDT000277194.2	USA	North America		environmental swab	2014	Environmental Samples
ND_NC1166	NCBI	NA	GCA_016081675.2	Cronobacter sakazakii	FDA863765-066-002	PDT000277192.2	USA	North America		environmental swab	2014	Environmental Samples
ND_NC1167	NCBI	NA	GCA_016081775.1	Cronobacter sakazakii	CFSAN019571	PDT000277211.1	USA	North America		environmental swab	2014	Environmental Samples
ND_NC1168	NCBI	NA	GCA_016085895.1	Cronobacter sakazakii	CFSAN019573	PDT000148452.4	USA	North America		environmental swab	2014	Environmental Samples
ND_NC1169	NCBI	NA	GCA_016085945.1	Cronobacter sakazakii	CFSAN019578	PDT000148453.4	USA	North America		environmental swab	2014	Environmental Samples
ND_NC1170	NCBI	NA	GCA_016086065.1	Cronobacter sakazakii	CFSAN019572	PDT000148455.4	USA	North America		environmental swab	2014	Environmental Samples
ND_NC1171	NCBI	NA	GCA_016086295.1	Cronobacter sakazakii	CFSAN019577	PDT000148471.4	USA	North America		environmental swab	2014	Environmental Samples
ND_NC1172	NCBI	NA	GCA_016086775.1	Cronobacter sakazakii	CFSAN019582	PDT000148488.4	USA	North America		environmental swab	2014	Environmental Samples
ND_NC1173	NCBI	NA	GCA_016086795.1	Cronobacter sakazakii	CFSAN019576	PDT000148473.4	USA	North America		environmental swab	2014	Environmental Samples
ND_NC1174	NCBI	NA	GCA_016086815.1	Cronobacter sakazakii	CFSAN019579	PDT000148483.4	USA	North America		environmental swab	2014	Environmental Samples
ND_NC1175	NCBI	NA	GCA_016086915.1	Cronobacter sakazakii	CFSAN019574	PDT000148472.4	USA	North America		environmental swab	2014	Environmental Samples
ND_NC1176	NCBI	NA	GCA_016087055.1	Cronobacter sakazakii	CFSAN019575	PDT000148444.4	USA	North America		environmental swab	2014	Environmental Samples
ND_NC1177	NCBI	NA	GCA_016087125.1	Cronobacter sakazakii	CFSAN019581	PDT000148491.4	USA	North America		environmental swab	2014	Environmental Samples
ND_NC1178	NCBI	NA	GCA_016087175.1	Cronobacter sakazakii	CFSAN022320	PDT000148490.4	USA	North America		environmental swab	2014	Environmental Samples
ND_NC1179	NCBI	NA	GCA_016576445.1	Cronobacter sakazakii	CFSAN080745	PDT000533625.1	Canada	North America		infant formula	1982	Food and Food Ingredients
ND_NC1182	NCBI	NA	GCA_016576885.1	Cronobacter sakazakii	MOD1_CDCA3	PDT000337059.1	Canada	North America		Not Provided	Unknown	Unknown and Unclassified Sources
ND_NC1183	NCBI	NA	GCA_016576925.1	Cronobacter sakazakii	MOD1_LR616	PDT000337056.1	USA	North America		Not Provided	Unknown	Unknown and Unclassified Sources
ND_NC1184	NCBI	NA	GCA_016577305.1	Cronobacter sakazakii	CFSAN022319	PDT000148489.4	USA	North America		environmental swab	2014	Environmental Samples
ND_NC1185	NCBI	NA	GCA_016577505.1	Cronobacter sakazakii	CFSAN019570	PDT000148487.4	USA	North America		environmental swab	2014	Environmental Samples
ND_NC1186	NCBI	NA	GCA_016577545.1	Cronobacter sakazakii	CFSAN019567	PDT000148480.4	USA	North America		environmental swab	2014	Environmental Samples
ND_NC1187	NCBI	NA	GCA_016577565.1	Cronobacter sakazakii	CFSAN019566	PDT000148478.4	USA	North America		environmental swab	2014	Environmental Samples
ND_NC1188	NCBI	NA	GCA_016577585.1	Cronobacter sakazakii	CFSAN019559	PDT000148476.4	USA	North America		environmental swab	2014	Environmental Samples
ND_NC1189	NCBI	NA	GCA_016577605.1	Cronobacter sakazakii	CFSAN019561	PDT000148477.4	USA	North America		environmental swab	2014	Environmental Samples
ND_NC1190	NCBI	NA	GCA_016577625.1	Cronobacter sakazakii	CFSAN022316	PDT000148475.4	USA	North America		environmental swab	2014	Environmental Samples
ND_NC1191	NCBI	NA	GCA_016577645.1	Cronobacter sakazakii	CFSAN022317	PDT000148469.4	USA	North America		environmental swab	2014	Environmental Samples
ND_NC1192	NCBI	NA	GCA_016577665.1	Cronobacter sakazakii	CFSAN022315	PDT000148461.4	USA	North America		environmental swab	2014	Environmental Samples
ND_NC1193	NCBI	NA	GCA_016577685.1	Cronobacter sakazakii	CFSAN019568	PDT000148462.4	USA	North America		environmental swab	2014	Environmental Samples
ND_NC1194	NCBI	NA	GCA_016577705.1	Cronobacter sakazakii	CFSAN022313	PDT000148460.4	USA	North America		environmental swab	2014	Environmental Samples
ND_NC1195	NCBI	NA	GCA_016577725.1	Cronobacter sakazakii	CFSAN022311	PDT000148448.4	USA	North America		environmental swab	2014	Environmental Samples
ND_NC1196	NCBI	NA	GCA_016577745.1	Cronobacter sakazakii	CFSAN019565	PDT000148454.4	USA	North America		environmental swab	2014	Environmental Samples
ND_NC1197	NCBI	NA	GCA_016577805.1	Cronobacter sakazakii	CFSAN022312	PDT000148457.4	USA	North America		environmental swab	2014	Environmental Samples
ND_NC1198	NCBI	NA	GCA_016577825.1	Cronobacter sakazakii	CFSAN022314	PDT000148443.4	USA	North America		environmental swab	2014	Environmental Samples
ND_NC1199	NCBI	NA	GCA_018091985.2	Cronobacter sakazakii	FDA863765-053-002	PDT000277604.2	USA	North America		environmental swab	2014	Environmental Samples
ND_NC1200	NCBI	NA	GCA_018092025.2	Cronobacter sakazakii	FDA863765-057-002	PDT000277577.2	USA	North America		environmental swab	2014	Environmental Samples
ND_NC1201	NCBI	NA	GCA_018092045.2	Cronobacter sakazakii	FDA863765-061-002	PDT000277502.2	USA	North America		environmental swab	2014	Environmental Samples
ND_NC1202	NCBI	NA	GCA_019143095.1	Cronobacter sakazakii	FDA1147130-C001-003a	PDT001082830.1	USA	North America		goat milk formula	2021	Food and Food Ingredients
ND_NC1205	NCBI	NA	GCA_022358515.1	Cronobacter sakazakii	FDA1033053-S021-001	PDT001252490.1	USA	North America		environmental swab sponge	2022	Environmental Samples
ND_NC1206	NCBI	NA	GCA_022359575.1	Cronobacter sakazakii	FDA1033055-S055-002	PDT001252492.1	USA	North America		environmental swab sponge	2022	Environmental Samples
ND_NC1207	NCBI	NA	GCA_022362135.1	Cronobacter sakazakii	FDA1033053-S014-001	PDT001252487.1	USA	North America		environmental swab sponge	2022	Environmental Samples
ND_NC1209	NCBI	NA	GCA_022373915.1	Cronobacter sakazakii	FDA1033053-S021-002	PDT001252583.1	USA	North America		environmental swab sponge	2022	Environmental Samples
ND_NC1210	NCBI	NA	GCA_022375055.1	Cronobacter sakazakii	FDA1033053-S025-001	PDT001252475.1	USA	North America		environmental swab sponge	2022	Environmental Samples
ND_NC1212	NCBI	NA	GCA_022387825.1	Cronobacter sakazakii	FDA1033053-S014-007	PDT001253871.1	USA	North America		environmental swab sponge	2022	Environmental Samples
ND_NC1213	NCBI	NA	GCA_022387845.1	Cronobacter sakazakii	FDA1182172-S003-001	PDT001253869.1	USA	North America		environmental swab sponge	2022	Environmental Samples
ND_NC1216	NCBI	NA	GCA_022605365.1	Cronobacter sakazakii	2021EL-1052a	PDT001268187.1	USA	North America		Open Formula	2021	Food and Food Ingredients
ND_NC1229	NCBI	NA	GCA_022618395.1	Cronobacter sakazakii	FDA1140503-S022-001	PDT001269740.1	USA	North America		environmental swab sponge	2022	Environmental Samples
ND_NC1231	NCBI	NA	GCA_022622715.1	Cronobacter sakazakii	2021EL-1053a	PDT001268190.1	USA	North America		Open Formula	2021	Food and Food Ingredients
ND_NC1232	NCBI	NA	GCA_022622735.1	Cronobacter sakazakii	2021N-4011	PDT001268186.1	USA	North America		missing	2021	Unknown and Unclassified Sources
ND_NC1233	NCBI	NA	GCA_022622755.1	Cronobacter sakazakii	2021EL-1004a	PDT001268189.1	USA	North America		Breast Pump	2022	Clinical and Medical Samples
ND_NC1234	NCBI	NA	GCA_022622775.1	Cronobacter sakazakii	2021EL-1051a	PDT001268188.1	USA	North America		Bottled Water	2021	Food and Food Ingredients
ND_NC1235	NCBI	NA	GCA_022622795.1	Cronobacter sakazakii	2022N-4005	PDT001268185.1	USA	North America		missing	2022	Unknown and Unclassified Sources
ND_NC1236	NCBI	NA	GCA_022622815.1	Cronobacter sakazakii	2022N-4007	PDT001268184.1	USA	North America		missing	2021	Unknown and Unclassified Sources
ND_NC1237	NCBI	NA	GCA_022631655.1	Cronobacter sakazakii	FDA1140505-S039-001	PDT001271761.1	USA	North America		environmental swab sponge	2022	Environmental Samples
ND_NC1238	NCBI	NA	GCA_022631675.1	Cronobacter sakazakii	FDA1140505-S042-001	PDT001271766.1	USA	North America		environmental swab sponge	2022	Environmental Samples
